t,I,S,R
24.63,146.874,19.5511,833.575
24.64,146.719,19.5687,833.712
24.65,146.564,19.5863,833.849
24.66,146.41,19.6039,833.986
24.67,146.256,19.6215,834.123
24.68,146.101,19.6392,834.259
24.69,145.947,19.6568,834.396
24.7,145.794,19.6745,834.532
24.71,145.64,19.6921,834.668
24.72,145.487,19.7098,834.803
24.73,145.334,19.7275,834.939
24.74,145.181,19.7452,835.074
24.75,145.028,19.763,835.209
24.76,144.875,19.7807,835.344
24.77,144.723,19.7984,835.479
24.78,144.57,19.8162,835.613
24.79,144.418,19.834,835.748
24.8,144.267,19.8517,835.882
24.81,144.115,19.8695,836.016
24.82,143.963,19.8873,836.149
24.83,143.812,19.9052,836.283
24.84,143.661,19.923,836.416
24.85,143.51,19.9408,836.549
24.86,143.359,19.9587,836.682
24.87,143.209,19.9766,836.815
24.88,143.058,19.9944,836.947
24.89,142.908,20.0123,837.08
24.9,142.758,20.0302,837.212
24.91,142.608,20.0481,837.344
24.92,142.458,20.0661,837.476
24.93,142.309,20.084,837.607
24.94,142.16,20.1019,837.738
24.95,142.01,20.1199,837.87
24.96,141.862,20.1379,838.001
24.97,141.713,20.1559,838.131
24.98,141.564,20.1738,838.262
24.99,141.416,20.1919,838.392
25,141.268,20.2099,838.523
25.01,141.12,20.2279,838.653
25.02,140.972,20.2459,838.782
25.03,140.824,20.264,838.912
25.04,140.677,20.2821,839.041
25.05,140.529,20.3001,839.171
25.06,140.382,20.3182,839.3
25.07,140.235,20.3363,839.429
25.08,140.088,20.3544,839.557
25.09,139.942,20.3726,839.686
25.1,139.795,20.3907,839.814
25.11,139.649,20.4088,839.942
25.12,139.503,20.427,840.07
25.13,139.357,20.4452,840.198
25.14,139.211,20.4634,840.325
25.15,139.066,20.4815,840.453
25.16,138.921,20.4997,840.58
25.17,138.775,20.518,840.707
25.18,138.63,20.5362,840.833
25.19,138.486,20.5544,840.96
25.2,138.341,20.5727,841.086
25.21,138.196,20.5909,841.213
25.22,138.052,20.6092,841.339
25.23,137.908,20.6275,841.464
25.24,137.764,20.6458,841.59
25.25,137.62,20.6641,841.716
25.26,137.477,20.6824,841.841
25.27,137.333,20.7008,841.966
25.28,137.19,20.7191,842.091
25.29,137.047,20.7375,842.215
25.3,136.904,20.7558,842.34
25.31,136.761,20.7742,842.464
25.32,136.619,20.7926,842.588
25.33,136.477,20.811,842.712
25.34,136.334,20.8294,842.836
25.35,136.192,20.8478,842.96
25.36,136.051,20.8662,843.083
25.37,135.909,20.8847,843.206
25.38,135.767,20.9031,843.33
25.39,135.626,20.9216,843.452
25.4,135.485,20.9401,843.575
25.41,135.344,20.9586,843.698
25.42,135.203,20.9771,843.82
25.43,135.062,20.9956,843.942
25.44,134.922,21.0141,844.064
25.45,134.782,21.0327,844.186
25.46,134.642,21.0512,844.307
25.47,134.502,21.0698,844.429
25.48,134.362,21.0883,844.55
25.49,134.222,21.1069,844.671
25.5,134.083,21.1255,844.792
25.51,133.943,21.1441,844.912
25.52,133.804,21.1627,845.033
25.53,133.665,21.1813,845.153
25.54,133.527,21.2,845.273
25.55,133.388,21.2186,845.393
25.56,133.25,21.2373,845.513
25.57,133.111,21.256,845.633
25.58,132.973,21.2746,845.752
25.59,132.835,21.2933,845.871
25.6,132.698,21.312,845.99
25.61,132.56,21.3307,846.109
25.62,132.423,21.3495,846.228
25.63,132.285,21.3682,846.347
25.64,132.148,21.387,846.465
25.65,132.011,21.4057,846.583
25.66,131.874,21.4245,846.701
25.67,131.738,21.4433,846.819
25.68,131.601,21.4621,846.936
25.69,131.465,21.4809,847.054
25.7,131.329,21.4997,847.171
25.71,131.193,21.5185,847.288
25.72,131.057,21.5373,847.405
25.73,130.922,21.5562,847.522
25.74,130.786,21.575,847.639
25.75,130.651,21.5939,847.755
25.76,130.516,21.6128,847.871
25.77,130.381,21.6317,847.987
25.78,130.246,21.6506,848.103
25.79,130.112,21.6695,848.219
25.8,129.977,21.6884,848.334
25.81,129.843,21.7074,848.45
25.82,129.709,21.7263,848.565
25.83,129.575,21.7453,848.68
25.84,129.441,21.7642,848.795
25.85,129.307,21.7832,848.909
25.86,129.174,21.8022,849.024
25.87,129.041,21.8212,849.138
25.88,128.908,21.8402,849.252
25.89,128.775,21.8592,849.366
25.9,128.642,21.8783,849.48
25.91,128.509,21.8973,849.594
25.92,128.377,21.9164,849.707
25.93,128.244,21.9354,849.82
25.94,128.112,21.9545,849.933
25.95,127.98,21.9736,850.046
25.96,127.848,21.9927,850.159
25.97,127.717,22.0118,850.272
25.98,127.585,22.0309,850.384
25.99,127.454,22.05,850.496
26,127.322,22.0692,850.608
26.01,127.191,22.0883,850.72
26.02,127.06,22.1075,850.832
26.03,126.93,22.1267,850.944
26.04,126.799,22.1459,851.055
26.05,126.669,22.1651,851.166
26.06,126.538,22.1843,851.277
26.07,126.408,22.2035,851.388
26.08,126.278,22.2227,851.499
26.09,126.149,22.2419,851.609
26.1,126.019,22.2612,851.72
26.11,125.89,22.2805,851.83
26.12,125.76,22.2997,851.94
26.13,125.631,22.319,852.05
26.14,125.502,22.3383,852.16
26.15,125.373,22.3576,852.269
26.16,125.245,22.3769,852.379
26.17,125.116,22.3962,852.488
26.18,124.988,22.4156,852.597
26.19,124.859,22.4349,852.706
26.2,124.731,22.4543,852.814
26.21,124.603,22.4736,852.923
26.22,124.476,22.493,853.031
26.23,124.348,22.5124,853.139
26.24,124.221,22.5318,853.248
26.25,124.093,22.5512,853.355
26.26,123.966,22.5706,853.463
26.27,123.839,22.5901,853.571
26.28,123.712,22.6095,853.678
26.29,123.586,22.6289,853.785
26.3,123.459,22.6484,853.892
26.31,123.333,22.6679,853.999
26.32,123.207,22.6874,854.106
26.33,123.081,22.7069,854.212
26.34,122.955,22.7264,854.319
26.35,122.829,22.7459,854.425
26.36,122.703,22.7654,854.531
26.37,122.578,22.7849,854.637
26.38,122.453,22.8045,854.743
26.39,122.328,22.824,854.848
26.4,122.203,22.8436,854.954
26.41,122.078,22.8632,855.059
26.42,121.953,22.8828,855.164
26.43,121.828,22.9024,855.269
26.44,121.704,22.922,855.374
26.45,121.58,22.9416,855.479
26.46,121.456,22.9612,855.583
26.47,121.332,22.9809,855.687
26.48,121.208,23.0005,855.791
26.49,121.084,23.0202,855.895
26.5,120.961,23.0398,855.999
26.51,120.838,23.0595,856.103
26.52,120.714,23.0792,856.206
26.53,120.591,23.0989,856.31
26.54,120.469,23.1186,856.413
26.55,120.346,23.1384,856.516
26.56,120.223,23.1581,856.619
26.57,120.101,23.1778,856.721
26.58,119.978,23.1976,856.824
26.59,119.856,23.2174,856.926
26.6,119.734,23.2371,857.029
26.61,119.612,23.2569,857.131
26.62,119.491,23.2767,857.232
26.63,119.369,23.2965,857.334
26.64,119.248,23.3163,857.436
26.65,119.127,23.3362,857.537
26.66,119.005,23.356,857.639
26.67,118.885,23.3758,857.74
26.68,118.764,23.3957,857.841
26.69,118.643,23.4156,857.941
26.7,118.523,23.4354,858.042
26.71,118.402,23.4553,858.143
26.72,118.282,23.4752,858.243
26.73,118.162,23.4951,858.343
26.74,118.042,23.5151,858.443
26.75,117.922,23.535,858.543
26.76,117.802,23.5549,858.643
26.77,117.683,23.5749,858.742
26.78,117.564,23.5948,858.842
26.79,117.444,23.6148,858.941
26.8,117.325,23.6348,859.04
26.81,117.206,23.6548,859.139
26.82,117.088,23.6748,859.238
26.83,116.969,23.6948,859.336
26.84,116.85,23.7148,859.435
26.85,116.732,23.7348,859.533
26.86,116.614,23.7549,859.631
26.87,116.496,23.7749,859.729
26.88,116.378,23.795,859.827
26.89,116.26,23.8151,859.925
26.9,116.142,23.8351,860.022
26.91,116.025,23.8552,860.12
26.92,115.908,23.8753,860.217
26.93,115.79,23.8954,860.314
26.94,115.673,23.9156,860.411
26.95,115.556,23.9357,860.508
26.96,115.44,23.9558,860.605
26.97,115.323,23.976,860.701
26.98,115.206,23.9962,860.797
26.99,115.09,24.0163,860.894
27,114.974,24.0365,860.99
27.01,114.858,24.0567,861.085
27.02,114.742,24.0769,861.181
27.03,114.626,24.0971,861.277
27.04,114.51,24.1173,861.372
27.05,114.395,24.1376,861.468
27.06,114.28,24.1578,861.563
27.07,114.164,24.1781,861.658
27.08,114.049,24.1983,861.753
27.09,113.934,24.2186,861.847
27.1,113.819,24.2389,861.942
27.11,113.705,24.2592,862.036
27.12,113.59,24.2795,862.13
27.13,113.476,24.2998,862.224
27.14,113.361,24.3201,862.318
27.15,113.247,24.3404,862.412
27.16,113.133,24.3608,862.506
27.17,113.019,24.3811,862.599
27.18,112.906,24.4015,862.693
27.19,112.792,24.4219,862.786
27.2,112.679,24.4423,862.879
27.21,112.565,24.4626,862.972
27.22,112.452,24.483,863.065
27.23,112.339,24.5035,863.157
27.24,112.226,24.5239,863.25
27.25,112.114,24.5443,863.342
27.26,112.001,24.5648,863.434
27.27,111.888,24.5852,863.526
27.28,111.776,24.6057,863.618
27.29,111.664,24.6261,863.71
27.3,111.552,24.6466,863.802
27.31,111.44,24.6671,863.893
27.32,111.328,24.6876,863.984
27.33,111.216,24.7081,864.076
27.34,111.105,24.7286,864.167
27.35,110.993,24.7492,864.257
27.36,110.882,24.7697,864.348
27.37,110.771,24.7903,864.439
27.38,110.66,24.8108,864.529
27.39,110.549,24.8314,864.619
27.4,110.438,24.852,864.71
27.41,110.328,24.8726,864.8
27.42,110.217,24.8931,864.89
27.43,110.107,24.9138,864.979
27.44,109.997,24.9344,865.069
27.45,109.887,24.955,865.158
27.46,109.777,24.9756,865.248
27.47,109.667,24.9963,865.337
27.48,109.557,25.0169,865.426
27.49,109.448,25.0376,865.515
27.5,109.338,25.0583,865.603
27.51,109.229,25.079,865.692
27.52,109.12,25.0997,865.78
27.53,109.011,25.1204,865.869
27.54,108.902,25.1411,865.957
27.55,108.793,25.1618,866.045
27.56,108.685,25.1825,866.133
27.57,108.576,25.2033,866.22
27.58,108.468,25.224,866.308
27.59,108.36,25.2448,866.396
27.6,108.252,25.2656,866.483
27.61,108.144,25.2864,866.57
27.62,108.036,25.3072,866.657
27.63,107.928,25.328,866.744
27.64,107.82,25.3488,866.831
27.65,107.713,25.3696,866.917
27.66,107.606,25.3904,867.004
27.67,107.499,25.4113,867.09
27.68,107.391,25.4321,867.176
27.69,107.285,25.453,867.262
27.7,107.178,25.4738,867.348
27.71,107.071,25.4947,867.434
27.72,106.965,25.5156,867.52
27.73,106.858,25.5365,867.605
27.74,106.752,25.5574,867.691
27.75,106.646,25.5783,867.776
27.76,106.54,25.5993,867.861
27.77,106.434,25.6202,867.946
27.78,106.328,25.6411,868.031
27.79,106.222,25.6621,868.116
27.8,106.117,25.6831,868.2
27.81,106.011,25.704,868.285
27.82,105.906,25.725,868.369
27.83,105.801,25.746,868.453
27.84,105.696,25.767,868.537
27.85,105.591,25.788,868.621
27.86,105.486,25.8091,868.705
27.87,105.382,25.8301,868.788
27.88,105.277,25.8511,868.872
27.89,105.173,25.8722,868.955
27.9,105.069,25.8932,869.038
27.91,104.964,25.9143,869.121
27.92,104.86,25.9354,869.204
27.93,104.757,25.9565,869.287
27.94,104.653,25.9776,869.37
27.95,104.549,25.9987,869.452
27.96,104.446,26.0198,869.535
27.97,104.342,26.0409,869.617
27.98,104.239,26.0621,869.699
27.99,104.136,26.0832,869.781
28,104.033,26.1044,869.863
28.01,103.93,26.1255,869.944
28.02,103.827,26.1467,870.026
28.03,103.725,26.1679,870.108
28.04,103.622,26.1891,870.189
28.05,103.52,26.2103,870.27
28.06,103.417,26.2315,870.351
28.07,103.315,26.2527,870.432
28.08,103.213,26.2739,870.513
28.09,103.111,26.2952,870.593
28.1,103.01,26.3164,870.674
28.11,102.908,26.3377,870.754
28.12,102.806,26.3589,870.835
28.13,102.705,26.3802,870.915
28.14,102.604,26.4015,870.995
28.15,102.503,26.4228,871.075
28.16,102.402,26.4441,871.154
28.17,102.301,26.4654,871.234
28.18,102.2,26.4867,871.313
28.19,102.099,26.5081,871.393
28.2,101.999,26.5294,871.472
28.21,101.898,26.5508,871.551
28.22,101.798,26.5721,871.63
28.23,101.698,26.5935,871.709
28.24,101.598,26.6149,871.788
28.25,101.498,26.6363,871.866
28.26,101.398,26.6577,871.945
28.27,101.298,26.6791,872.023
28.28,101.198,26.7005,872.101
28.29,101.099,26.7219,872.179
28.3,101,26.7433,872.257
28.31,100.9,26.7648,872.335
28.32,100.801,26.7862,872.413
28.33,100.702,26.8077,872.49
28.34,100.603,26.8292,872.568
28.35,100.505,26.8506,872.645
28.36,100.406,26.8721,872.722
28.37,100.307,26.8936,872.799
28.38,100.209,26.9151,872.876
28.39,100.111,26.9367,872.953
28.4,100.013,26.9582,873.029
28.41,99.9145,26.9797,873.106
28.42,99.8165,27.0013,873.182
28.43,99.7187,27.0228,873.258
28.44,99.621,27.0444,873.335
28.45,99.5234,27.0659,873.411
28.46,99.426,27.0875,873.487
28.47,99.3286,27.1091,873.562
28.48,99.2314,27.1307,873.638
28.49,99.1343,27.1523,873.713
28.5,99.0373,27.1739,873.789
28.51,98.9404,27.1956,873.864
28.52,98.8436,27.2172,873.939
28.53,98.747,27.2389,874.014
28.54,98.6504,27.2605,874.089
28.55,98.554,27.2822,874.164
28.56,98.4577,27.3038,874.238
28.57,98.3615,27.3255,874.313
28.58,98.2654,27.3472,874.387
28.59,98.1695,27.3689,874.462
28.6,98.0736,27.3906,874.536
28.61,97.9779,27.4123,874.61
28.62,97.8823,27.4341,874.684
28.63,97.7868,27.4558,874.757
28.64,97.6914,27.4775,874.831
28.65,97.5961,27.4993,874.905
28.66,97.501,27.5211,874.978
28.67,97.4059,27.5428,875.051
28.68,97.311,27.5646,875.124
28.69,97.2162,27.5864,875.197
28.7,97.1215,27.6082,875.27
28.71,97.0269,27.63,875.343
28.72,96.9324,27.6518,875.416
28.73,96.8381,27.6737,875.488
28.74,96.7438,27.6955,875.561
28.75,96.6497,27.7173,875.633
28.76,96.5556,27.7392,875.705
28.77,96.4617,27.761,875.777
28.78,96.3679,27.7829,875.849
28.79,96.2743,27.8048,875.921
28.8,96.1807,27.8267,875.993
28.81,96.0872,27.8486,876.064
28.82,95.9939,27.8705,876.136
28.83,95.9006,27.8924,876.207
28.84,95.8075,27.9143,876.278
28.85,95.7145,27.9363,876.349
28.86,95.6216,27.9582,876.42
28.87,95.5288,27.9802,876.491
28.88,95.4361,28.0021,876.562
28.89,95.3435,28.0241,876.632
28.9,95.2511,28.0461,876.703
28.91,95.1587,28.068,876.773
28.92,95.0665,28.09,876.843
28.93,94.9744,28.112,876.914
28.94,94.8823,28.1341,876.984
28.95,94.7904,28.1561,877.053
28.96,94.6986,28.1781,877.123
28.97,94.6069,28.2002,877.193
28.98,94.5154,28.2222,877.262
28.99,94.4239,28.2443,877.332
29,94.3325,28.2663,877.401
29.01,94.2413,28.2884,877.47
29.02,94.1501,28.3105,877.539
29.03,94.0591,28.3326,877.608
29.04,93.9682,28.3547,877.677
29.05,93.8774,28.3768,877.746
29.06,93.7867,28.3989,877.814
29.07,93.6961,28.421,877.883
29.08,93.6056,28.4432,877.951
29.09,93.5152,28.4653,878.019
29.1,93.4249,28.4875,878.088
29.11,93.3347,28.5096,878.156
29.12,93.2447,28.5318,878.224
29.13,93.1547,28.554,878.291
29.14,93.0649,28.5762,878.359
29.15,92.9752,28.5984,878.426
29.16,92.8855,28.6206,878.494
29.17,92.796,28.6428,878.561
29.18,92.7066,28.665,878.628
29.19,92.6173,28.6873,878.695
29.2,92.5281,28.7095,878.762
29.21,92.439,28.7318,878.829
29.22,92.35,28.754,878.896
29.23,92.2611,28.7763,878.963
29.24,92.1723,28.7986,879.029
29.25,92.0837,28.8208,879.095
29.26,91.9951,28.8431,879.162
29.27,91.9066,28.8654,879.228
29.28,91.8183,28.8878,879.294
29.29,91.73,28.9101,879.36
29.3,91.6419,28.9324,879.426
29.31,91.5538,28.9547,879.491
29.32,91.4659,28.9771,879.557
29.33,91.3781,28.9994,879.622
29.34,91.2904,29.0218,879.688
29.35,91.2027,29.0442,879.753
29.36,91.1152,29.0666,879.818
29.37,91.0278,29.089,879.883
29.38,90.9405,29.1113,879.948
29.39,90.8533,29.1338,880.013
29.4,90.7662,29.1562,880.078
29.41,90.6792,29.1786,880.142
29.42,90.5923,29.201,880.207
29.43,90.5055,29.2235,880.271
29.44,90.4189,29.2459,880.335
29.45,90.3323,29.2684,880.399
29.46,90.2458,29.2908,880.463
29.47,90.1594,29.3133,880.527
29.48,90.0732,29.3358,880.591
29.49,89.987,29.3583,880.655
29.5,89.9009,29.3808,880.718
29.51,89.815,29.4033,880.782
29.52,89.7291,29.4258,880.845
29.53,89.6433,29.4484,880.908
29.54,89.5577,29.4709,880.971
29.55,89.4721,29.4934,881.034
29.56,89.3867,29.516,881.097
29.57,89.3013,29.5386,881.16
29.58,89.2161,29.5611,881.223
29.59,89.1309,29.5837,881.285
29.6,89.0459,29.6063,881.348
29.61,88.961,29.6289,881.41
29.62,88.8761,29.6515,881.472
29.63,88.7914,29.6741,881.535
29.64,88.7067,29.6967,881.597
29.65,88.6222,29.7194,881.658
29.66,88.5377,29.742,881.72
29.67,88.4534,29.7646,881.782
29.68,88.3692,29.7873,881.844
29.69,88.285,29.81,881.905
29.7,88.201,29.8326,881.966
29.71,88.1171,29.8553,882.028
29.72,88.0332,29.878,882.089
29.73,87.9495,29.9007,882.15
29.74,87.8658,29.9234,882.211
29.75,87.7823,29.9461,882.272
29.76,87.6989,29.9688,882.332
29.77,87.6155,29.9916,882.393
29.78,87.5323,30.0143,882.453
29.79,87.4491,30.0371,882.514
29.8,87.3661,30.0598,882.574
29.81,87.2831,30.0826,882.634
29.82,87.2003,30.1054,882.694
29.83,87.1175,30.1281,882.754
29.84,87.0349,30.1509,882.814
29.85,86.9523,30.1737,882.874
29.86,86.8699,30.1965,882.934
29.87,86.7875,30.2193,882.993
29.88,86.7053,30.2422,883.053
29.89,86.6231,30.265,883.112
29.9,86.5411,30.2878,883.171
29.91,86.4591,30.3107,883.23
29.92,86.3772,30.3335,883.289
29.93,86.2954,30.3564,883.348
29.94,86.2138,30.3793,883.407
29.95,86.1322,30.4022,883.466
29.96,86.0507,30.4251,883.524
29.97,85.9693,30.448,883.583
29.98,85.8881,30.4709,883.641
29.99,85.8069,30.4938,883.699
30,85.7258,30.5167,883.758
30.01,85.6448,30.5396,883.816
30.02,85.5639,30.5626,883.874
30.03,85.4831,30.5855,883.931
30.04,85.4024,30.6085,883.989
30.05,85.3217,30.6314,884.047
30.06,85.2412,30.6544,884.104
30.07,85.1608,30.6774,884.162
30.08,85.0805,30.7004,884.219
30.09,85.0003,30.7234,884.276
30.1,84.9201,30.7464,884.333
30.11,84.8401,30.7694,884.391
30.12,84.7601,30.7924,884.447
30.13,84.6803,30.8155,884.504
30.14,84.6005,30.8385,884.561
30.15,84.5209,30.8616,884.618
30.16,84.4413,30.8846,884.674
30.17,84.3618,30.9077,884.73
30.18,84.2824,30.9307,884.787
30.19,84.2032,30.9538,884.843
30.2,84.124,30.9769,884.899
30.21,84.0449,31,884.955
30.22,83.9659,31.0231,885.011
30.23,83.887,31.0462,885.067
30.24,83.8082,31.0694,885.122
30.25,83.7294,31.0925,885.178
30.26,83.6508,31.1156,885.234
30.27,83.5723,31.1388,885.289
30.28,83.4938,31.1619,885.344
30.29,83.4155,31.1851,885.399
30.3,83.3372,31.2083,885.455
30.31,83.2591,31.2314,885.51
30.32,83.181,31.2546,885.564
30.33,83.103,31.2778,885.619
30.34,83.0251,31.301,885.674
30.35,82.9473,31.3242,885.728
30.36,82.8696,31.3475,885.783
30.37,82.792,31.3707,885.837
30.38,82.7145,31.3939,885.892
30.39,82.6371,31.4172,885.946
30.4,82.5597,31.4404,886
30.41,82.4825,31.4637,886.054
30.42,82.4053,31.4869,886.108
30.43,82.3283,31.5102,886.161
30.44,82.2513,31.5335,886.215
30.45,82.1744,31.5568,886.269
30.46,82.0977,31.5801,886.322
30.47,82.021,31.6034,886.376
30.48,81.9444,31.6267,886.429
30.49,81.8678,31.65,886.482
30.5,81.7914,31.6734,886.535
30.51,81.7151,31.6967,886.588
30.52,81.6388,31.7201,886.641
30.53,81.5627,31.7434,886.694
30.54,81.4866,31.7668,886.747
30.55,81.4107,31.7902,886.799
30.56,81.3348,31.8135,886.852
30.57,81.259,31.8369,886.904
30.58,81.1833,31.8603,886.956
30.59,81.1077,31.8837,887.009
30.6,81.0321,31.9071,887.061
30.61,80.9567,31.9306,887.113
30.62,80.8814,31.954,887.165
30.63,80.8061,31.9774,887.216
30.64,80.7309,32.0009,887.268
30.65,80.6559,32.0243,887.32
30.66,80.5809,32.0478,887.371
30.67,80.506,32.0713,887.423
30.68,80.4311,32.0947,887.474
30.69,80.3564,32.1182,887.525
30.7,80.2818,32.1417,887.576
30.71,80.2072,32.1652,887.628
30.72,80.1328,32.1887,887.678
30.73,80.0584,32.2122,887.729
30.74,79.9841,32.2358,887.78
30.75,79.9099,32.2593,887.831
30.76,79.8358,32.2828,887.881
30.77,79.7618,32.3064,887.932
30.78,79.6879,32.3299,887.982
30.79,79.614,32.3535,888.032
30.8,79.5403,32.3771,888.083
30.81,79.4666,32.4007,888.133
30.82,79.393,32.4243,888.183
30.83,79.3195,32.4479,888.233
30.84,79.2461,32.4715,888.282
30.85,79.1728,32.4951,888.332
30.86,79.0995,32.5187,888.382
30.87,79.0264,32.5423,888.431
30.88,78.9533,32.5659,888.481
30.89,78.8803,32.5896,888.53
30.9,78.8074,32.6132,888.579
30.91,78.7346,32.6369,888.628
30.92,78.6619,32.6606,888.678
30.93,78.5893,32.6842,888.726
30.94,78.5167,32.7079,888.775
30.95,78.4442,32.7316,888.824
30.96,78.3719,32.7553,888.873
30.97,78.2996,32.779,888.921
30.98,78.2274,32.8027,888.97
30.99,78.1552,32.8265,889.018
31,78.0832,32.8502,889.067
31.01,78.0113,32.8739,889.115
31.02,77.9394,32.8977,889.163
31.03,77.8676,32.9214,889.211
31.04,77.7959,32.9452,889.259
31.05,77.7243,32.9689,889.307
31.06,77.6528,32.9927,889.355
31.07,77.5813,33.0165,889.402
31.08,77.5099,33.0403,889.45
31.09,77.4387,33.0641,889.497
31.1,77.3675,33.0879,889.545
31.11,77.2964,33.1117,889.592
31.12,77.2253,33.1355,889.639
31.13,77.1544,33.1594,889.686
31.14,77.0835,33.1832,889.733
31.15,77.0128,33.2071,889.78
31.16,76.9421,33.2309,889.827
31.17,76.8715,33.2548,889.874
31.18,76.8009,33.2786,889.92
31.19,76.7305,33.3025,889.967
31.2,76.6601,33.3264,890.013
31.21,76.5899,33.3503,890.06
31.22,76.5197,33.3742,890.106
31.23,76.4495,33.3981,890.152
31.24,76.3795,33.422,890.198
31.25,76.3096,33.4459,890.244
31.26,76.2397,33.4699,890.29
31.27,76.1699,33.4938,890.336
31.28,76.1002,33.5178,890.382
31.29,76.0306,33.5417,890.428
31.3,75.9611,33.5657,890.473
31.31,75.8916,33.5896,890.519
31.32,75.8222,33.6136,890.564
31.33,75.753,33.6376,890.609
31.34,75.6837,33.6616,890.655
31.35,75.6146,33.6856,890.7
31.36,75.5456,33.7096,890.745
31.37,75.4766,33.7336,890.79
31.38,75.4077,33.7576,890.835
31.39,75.3389,33.7817,890.879
31.4,75.2702,33.8057,890.924
31.41,75.2015,33.8297,890.969
31.42,75.133,33.8538,891.013
31.43,75.0645,33.8779,891.058
31.44,74.9961,33.9019,891.102
31.45,74.9278,33.926,891.146
31.46,74.8595,33.9501,891.19
31.47,74.7914,33.9742,891.234
31.48,74.7233,33.9983,891.278
31.49,74.6553,34.0224,891.322
31.5,74.5874,34.0465,891.366
31.51,74.5195,34.0706,891.41
31.52,74.4518,34.0947,891.453
31.53,74.3841,34.1189,891.497
31.54,74.3165,34.143,891.54
31.55,74.249,34.1672,891.584
31.56,74.1815,34.1913,891.627
31.57,74.1142,34.2155,891.67
31.58,74.0469,34.2397,891.713
31.59,73.9797,34.2639,891.756
31.6,73.9126,34.288,891.799
31.61,73.8455,34.3122,891.842
31.62,73.7785,34.3364,891.885
31.63,73.7117,34.3607,891.928
31.64,73.6448,34.3849,891.97
31.65,73.5781,34.4091,892.013
31.66,73.5115,34.4333,892.055
31.67,73.4449,34.4576,892.098
31.68,73.3784,34.4818,892.14
31.69,73.312,34.5061,892.182
31.7,73.2456,34.5303,892.224
31.71,73.1793,34.5546,892.266
31.72,73.1132,34.5789,892.308
31.73,73.0471,34.6032,892.35
31.74,72.981,34.6275,892.392
31.75,72.9151,34.6518,892.433
31.76,72.8492,34.6761,892.475
31.77,72.7834,34.7004,892.516
31.78,72.7177,34.7247,892.558
31.79,72.652,34.7491,892.599
31.8,72.5864,34.7734,892.64
31.81,72.521,34.7977,892.681
31.82,72.4555,34.8221,892.722
31.83,72.3902,34.8465,892.763
31.84,72.3249,34.8708,892.804
31.85,72.2598,34.8952,892.845
31.86,72.1946,34.9196,892.886
31.87,72.1296,34.944,892.926
31.88,72.0647,34.9684,892.967
31.89,71.9998,34.9928,893.007
31.9,71.935,35.0172,893.048
31.91,71.8702,35.0416,893.088
31.92,71.8056,35.066,893.128
31.93,71.741,35.0905,893.169
31.94,71.6765,35.1149,893.209
31.95,71.6121,35.1393,893.249
31.96,71.5477,35.1638,893.288
31.97,71.4835,35.1883,893.328
31.98,71.4193,35.2127,893.368
31.99,71.3551,35.2372,893.408
32,71.2911,35.2617,893.447
32.01,71.2271,35.2862,893.487
32.02,71.1632,35.3107,893.526
32.03,71.0994,35.3352,893.565
32.04,71.0356,35.3597,893.605
32.05,70.9719,35.3842,893.644
32.06,70.9083,35.4088,893.683
32.07,70.8448,35.4333,893.722
32.08,70.7814,35.4578,893.761
32.09,70.718,35.4824,893.8
32.1,70.6547,35.507,893.838
32.11,70.5914,35.5315,893.877
32.12,70.5283,35.5561,893.916
32.13,70.4652,35.5807,893.954
32.14,70.4022,35.6053,893.993
32.15,70.3393,35.6299,894.031
32.16,70.2764,35.6545,894.069
32.17,70.2136,35.6791,894.107
32.18,70.1509,35.7037,894.145
32.19,70.0883,35.7283,894.183
32.2,70.0257,35.7529,894.221
32.21,69.9632,35.7776,894.259
32.22,69.9008,35.8022,894.297
32.23,69.8384,35.8269,894.335
32.24,69.7761,35.8515,894.372
32.25,69.7139,35.8762,894.41
32.26,69.6518,35.9009,894.447
32.27,69.5897,35.9256,894.485
32.28,69.5278,35.9502,894.522
32.29,69.4658,35.9749,894.559
32.3,69.404,35.9996,894.596
32.31,69.3422,36.0243,894.633
32.32,69.2805,36.0491,894.67
32.33,69.2189,36.0738,894.707
32.34,69.1574,36.0985,894.744
32.35,69.0959,36.1233,894.781
32.36,69.0345,36.148,894.818
32.37,68.9731,36.1728,894.854
32.38,68.9119,36.1975,894.891
32.39,68.8507,36.2223,894.927
32.4,68.7895,36.2471,894.963
32.41,68.7285,36.2718,895
32.42,68.6675,36.2966,895.036
32.43,68.6066,36.3214,895.072
32.44,68.5458,36.3462,895.108
32.45,68.485,36.371,895.144
32.46,68.4243,36.3958,895.18
32.47,68.3637,36.4207,895.216
32.48,68.3031,36.4455,895.251
32.49,68.2426,36.4703,895.287
32.5,68.1822,36.4952,895.323
32.51,68.1219,36.52,895.358
32.52,68.0616,36.5449,895.394
32.53,68.0014,36.5698,895.429
32.54,67.9412,36.5946,895.464
32.55,67.8812,36.6195,895.499
32.56,67.8212,36.6444,895.534
32.57,67.7613,36.6693,895.569
32.58,67.7014,36.6942,895.604
32.59,67.6416,36.7191,895.639
32.6,67.5819,36.744,895.674
32.61,67.5223,36.7689,895.709
32.62,67.4627,36.7939,895.743
32.63,67.4032,36.8188,895.778
32.64,67.3437,36.8438,895.812
32.65,67.2844,36.8687,895.847
32.66,67.2251,36.8937,895.881
32.67,67.1659,36.9186,895.916
